Class,DriverID,TaskID,Hour,Minute,Second,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
3,Driver-2,16,15,51,18,-5.625954198473282,7.847328244274809,32.90839694656488,0.218017578125,0.38037109375,-1.0
3,Driver-2,16,15,51,19,-9.34351145038168,0.6106870229007634,39.66412213740458,0.279296875,0.3408203125,-0.83349609375
3,Driver-2,16,15,51,20,-0.4351145038167939,5.099236641221374,7.374045801526718,0.13427734375,0.109619140625,-0.9765625
3,Driver-2,16,15,51,22,-0.8091603053435115,4.931297709923665,2.137404580152672,0.171875,0.00244140625,-0.900634765625
3,Driver-2,16,15,51,23,-1.045801526717557,5.106870229007634,6.320610687022901,0.200927734375,-0.040283203125,-1.03369140625
3,Driver-2,16,15,51,24,-4.702290076335878,4.900763358778626,11.0763358778626,0.144287109375,0.1416015625,-0.949951171875
3,Driver-2,16,15,51,25,-5.160305343511451,5.061068702290076,25.42748091603054,0.10400390625,0.1357421875,-0.910888671875
3,Driver-2,17,15,38,8,-2.984732824427481,3.473282442748092,-0.9923664122137404,0.371337890625,-0.1591796875,-0.951416015625
3,Driver-2,17,15,38,9,-1.587786259541985,4.839694656488549,1.66412213740458,0.368896484375,-0.13671875,-0.950927734375
3,Driver-2,17,15,38,9,-3.0,7.679389312977099,2.473282442748092,0.3408203125,-0.0615234375,-0.939697265625
3,Driver-2,17,15,38,10,-2.358778625954198,8.450381679389313,3.702290076335878,0.425537109375,-0.124755859375,-1.110107421875
3,Driver-2,17,15,38,11,-1.67175572519084,-0.3282442748091603,1.106870229007634,0.24951171875,-0.03125,-0.8515625
3,Driver-2,17,15,38,11,2.748091603053435,7.396946564885496,2.450381679389313,0.1767578125,-0.149169921875,-0.98095703125
3,Driver-2,17,15,38,12,-0.06106870229007633,4.343511450381679,-1.786259541984733,0.3583984375,-0.0751953125,-0.852783203125
3,Driver-2,17,15,38,13,-2.648854961832061,8.572519083969466,1.992366412213741,0.30712890625,-0.08740234375,-0.7578125
3,Driver-2,17,15,38,14,-1.465648854961832,4.137404580152672,10.77099236641221,0.1689453125,0.21728515625,-0.99267578125
3,Driver-2,17,15,38,14,-9.450381679389313,5.267175572519084,32.80152671755725,0.233154296875,0.3427734375,-0.77880859375
3,Driver-2,17,15,38,15,-11.87022900763359,-0.1145038167938931,39.96946564885496,0.3125,0.377197265625,-0.699951171875
3,Driver-2,17,15,38,16,-14.94656488549618,9.045801526717558,30.32824427480916,0.421630859375,0.172119140625,-0.98583984375
3,Driver-2,17,15,38,16,-0.8549618320610687,-1.061068702290076,11.09160305343512,0.124755859375,0.094482421875,-0.905029296875
3,Driver-2,17,15,38,17,-6.801526717557252,11.80916030534351,15.0381679389313,0.188232421875,0.25341796875,-1.263916015625
3,Driver-2,18,15,36,2,0.8931297709923665,2.206106870229008,1.473282442748092,0.507080078125,-0.122802734375,-1.037841796875
3,Driver-2,18,15,36,2,0.5648854961832062,7.595419847328245,1.786259541984733,0.416015625,-0.085205078125,-0.84033203125
3,Driver-2,18,15,36,3,-5.519083969465649,6.045801526717558,1.580152671755725,0.316162109375,-0.00244140625,-0.91259765625
3,Driver-2,18,15,36,3,1.229007633587786,0.1297709923664122,1.251908396946565,0.244140625,-0.157470703125,-1.067626953125
3,Driver-2,18,15,36,4,-3.488549618320611,5.374045801526718,2.267175572519084,0.20751953125,0.031982421875,-0.94287109375
3,Driver-2,18,15,36,4,-4.870229007633588,0.6793893129770993,-2.854961832061069,0.37548828125,-0.218505859375,-0.9951171875
3,Driver-2,18,15,36,5,-2.274809160305344,3.671755725190839,-0.6793893129770993,0.20947265625,-0.230712890625,-1.12158203125
3,Driver-2,18,15,36,5,-4.633587786259542,5.824427480916031,0.5954198473282443,0.2099609375,-0.092041015625,-1.1904296875
3,Driver-2,18,15,36,6,-0.06870229007633588,6.419847328244275,6.152671755725191,0.187744140625,0.1640625,-0.963623046875
3,Driver-2,18,15,36,6,-0.02290076335877863,7.442748091603053,22.32824427480916,0.276123046875,0.310791015625,-1.025634765625
3,Driver-2,18,15,36,7,-8.473282442748092,9.19083969465649,35.33587786259542,0.246337890625,0.57080078125,-1.192138671875
3,Driver-2,18,15,36,8,-14.36641221374046,-10.3206106870229,43.34351145038168,0.057861328125,0.562744140625,-0.86767578125
3,Driver-2,18,15,36,8,-5.312977099236641,-5.152671755725191,41.36641221374046,0.19140625,0.623291015625,-0.941162109375
3,Driver-2,18,15,36,9,-4.641221374045801,2.267175572519084,21.74809160305344,0.314697265625,0.1181640625,-1.153076171875
3,Driver-3,19,15,35,21,1.587786259541985,2.175572519083969,-1.961832061068702,0.260498046875,-0.125244140625,-0.928466796875
3,Driver-3,19,15,35,22,0.2519083969465649,0.9083969465648855,-0.06870229007633588,0.34423828125,-0.078369140625,-0.8818359375
3,Driver-3,19,15,35,22,-1.786259541984733,3.572519083969466,0.2824427480916031,0.328369140625,-0.113525390625,-0.919921875
3,Driver-3,19,15,35,23,2.068702290076336,0.7480916030534351,0.8396946564885496,0.2587890625,-0.1279296875,-0.803955078125
3,Driver-3,19,15,35,23,-2.007633587786259,5.534351145038168,2.404580152671756,0.22607421875,-0.09716796875,-0.859130859375
3,Driver-3,19,15,35,24,-0.9541984732824428,9.244274809160306,2.16793893129771,0.4384765625,-0.134033203125,-1.043212890625
3,Driver-3,19,15,35,24,-1.114503816793893,-1.740458015267176,0.7557251908396947,0.3037109375,-0.04345703125,-0.893310546875
3,Driver-3,19,15,35,25,-1.015267175572519,1.687022900763359,1.076335877862595,0.290771484375,-0.05224609375,-1.01513671875
3,Driver-3,19,15,35,25,-2.49618320610687,0.5267175572519084,0.4961832061068702,0.288330078125,-0.156005859375,-1.06005859375
3,Driver-3,19,15,35,26,3.511450381679389,8.320610687022901,6.496183206106871,0.175048828125,0.116943359375,-1.050048828125
3,Driver-3,19,15,35,26,-4.015267175572519,3.717557251908397,22.72519083969466,0.14697265625,0.299072265625,-1.2021484375
3,Driver-3,19,15,35,27,-8.450381679389313,-2.595419847328244,33.32824427480916,0.169677734375,0.44482421875,-0.99609375
3,Driver-3,19,15,35,27,-5.419847328244275,5.32824427480916,35.86259541984733,0.367919921875,0.318359375,-1.337646484375
3,Driver-3,19,15,35,28,-3.450381679389313,8.549618320610687,38.6793893129771,0.34375,0.408203125,-0.829345703125
3,Driver-3,20,15,34,42,-2.938931297709924,4.839694656488549,0.6946564885496184,0.359130859375,-0.183837890625,-1.035400390625
3,Driver-3,20,15,34,42,-0.7175572519083969,4.641221374045801,0.9083969465648855,0.41455078125,-0.14794921875,-0.9912109375
3,Driver-3,20,15,34,43,3.198473282442748,2.122137404580153,0.2442748091603053,0.3359375,-0.109619140625,-0.992919921875
3,Driver-3,20,15,34,43,-1.412213740458015,5.748091603053435,-0.6870229007633588,0.141357421875,-0.154296875,-1.110107421875
3,Driver-3,20,15,34,44,4.320610687022901,5.946564885496183,0.732824427480916,0.245849609375,-0.06689453125,-0.939208984375
3,Driver-3,20,15,34,44,-2.900763358778626,4.297709923664122,-1.946564885496183,0.220947265625,-0.0947265625,-0.763427734375
3,Driver-3,20,15,34,45,-2.198473282442748,12.82442748091603,0.6183206106870229,0.405029296875,-0.1943359375,-1.163818359375
3,Driver-3,20,15,34,45,-5.374045801526718,2.916030534351145,1.641221374045801,0.373046875,-0.21728515625,-1.05322265625
3,Driver-3,20,15,34,46,2.83206106870229,0.7480916030534351,0.8320610687022901,0.3134765625,-0.097412109375,-1.056640625
3,Driver-3,20,15,34,46,-11.37404580152672,4.236641221374046,19.67175572519084,0.425048828125,0.197265625,-1.261474609375
3,Driver-3,20,15,34,47,2.16793893129771,3.541984732824428,38.97709923664122,0.4697265625,0.361572265625,-1.132080078125
3,Driver-3,20,15,34,47,-6.366412213740458,10.05343511450382,37.37404580152672,0.529296875,0.327392578125,-0.7548828125
3,Driver-3,20,15,34,48,-4.625954198473282,8.412213740458014,32.0,0.310546875,0.39453125,-1.141357421875
3,Driver-3,20,15,34,48,-5.725190839694656,0.816793893129771,22.06106870229008,0.31005859375,0.126953125,-1.079833984375
3,Driver-3,21,15,33,38,-1.251908396946565,1.290076335877863,0.648854961832061,0.265625,-0.107666015625,-0.9228515625
3,Driver-3,21,15,33,39,-1.229007633587786,5.885496183206107,0.3816793893129771,0.3681640625,-0.1728515625,-0.86376953125
3,Driver-3,21,15,33,39,-1.458015267175573,2.633587786259542,-0.4351145038167939,0.31787109375,-0.15185546875,-0.9599609375
3,Driver-3,21,15,33,40,-2.244274809160305,4.366412213740458,1.312977099236641,0.413330078125,-0.137939453125,-0.976318359375
3,Driver-3,21,15,33,40,-1.229007633587786,4.526717557251908,3.320610687022901,0.319580078125,-0.111328125,-0.98388671875
3,Driver-3,21,15,33,41,0.267175572519084,2.679389312977099,3.694656488549618,0.4150390625,-0.148681640625,-0.917724609375
3,Driver-3,21,15,33,41,-3.862595419847328,1.480916030534351,3.381679389312977,0.34912109375,-0.159423828125,-0.91064453125
3,Driver-3,21,15,33,41,-1.557251908396946,0.7175572519083969,0.08396946564885496,0.27392578125,-0.316650390625,-0.93896484375
3,Driver-3,21,15,33,42,1.427480916030534,5.541984732824427,0.9312977099236641,0.221923828125,-0.191162109375,-1.008544921875
3,Driver-3,21,15,33,42,0.7786259541984732,3.572519083969466,1.717557251908397,0.177734375,-0.15771484375,-0.96044921875
3,Driver-3,21,15,33,43,-2.290076335877862,-1.419847328244275,-0.8015267175572519,0.284423828125,-0.199951171875,-1.007080078125
3,Driver-3,21,15,33,43,-7.541984732824427,7.068702290076335,0.9923664122137404,0.283447265625,-0.16162109375,-0.92724609375
3,Driver-3,21,15,33,44,0.4122137404580153,2.473282442748092,-0.5114503816793893,0.2880859375,-0.203125,-1.069091796875
3,Driver-3,21,15,33,44,-1.030534351145038,-1.885496183206107,0.2748091603053435,0.280029296875,-0.263427734375,-1.13037109375
3,Driver-3,22,15,32,55,-1.0,5.854961832061068,-0.1984732824427481,0.363525390625,-0.208740234375,-0.849853515625
3,Driver-3,22,15,32,56,-0.5572519083969466,5.824427480916031,-0.3053435114503817,0.46728515625,-0.1435546875,-1.005859375
3,Driver-3,22,15,32,56,1.427480916030534,4.656488549618321,-0.1526717557251908,0.5537109375,-0.22802734375,-0.99169921875
3,Driver-3,22,15,32,56,-2.076335877862595,-1.106870229007634,1.549618320610687,0.22265625,-0.101806640625,-1.044189453125
3,Driver-3,22,15,32,57,4.694656488549619,4.244274809160306,4.381679389312978,0.46826171875,-0.186767578125,-0.8349609375
3,Driver-3,22,15,32,57,0.4045801526717557,4.290076335877862,0.7175572519083969,0.3466796875,-0.1650390625,-1.030029296875
3,Driver-3,22,15,32,58,-2.145038167938931,4.725190839694656,1.595419847328244,0.134033203125,-0.17236328125,-0.8935546875
3,Driver-3,22,15,32,58,1.129770992366412,1.984732824427481,2.213740458015267,0.082275390625,-0.014404296875,-0.87841796875
3,Driver-3,22,15,32,58,5.351145038167939,4.076335877862595,-1.213740458015267,0.47802734375,-0.166015625,-1.015380859375
3,Driver-3,22,15,32,59,0.7022900763358778,3.702290076335878,-1.961832061068702,0.330322265625,-0.107666015625,-0.95263671875
3,Driver-3,22,15,32,59,0.1374045801526718,6.229007633587786,1.755725190839695,0.328125,-0.155029296875,-0.927490234375
3,Driver-3,22,15,33,0,1.488549618320611,9.572519083969466,1.786259541984733,0.244873046875,-0.122802734375,-1.070068359375
3,Driver-3,22,15,33,0,1.877862595419847,3.312977099236641,-0.7022900763358778,0.20263671875,-0.1201171875,-0.943359375
3,Driver-3,22,15,33,0,-5.358778625954199,3.977099236641221,5.763358778625954,0.12451171875,0.07958984375,-0.949951171875
3,Driver-3,23,15,31,38,-2.213740458015267,2.801526717557252,0.2519083969465649,0.388916015625,-0.099365234375,-1.044189453125
3,Driver-3,23,15,31,38,3.687022900763359,4.977099236641221,1.679389312977099,0.375,-0.11865234375,-0.8369140625
3,Driver-3,23,15,31,38,-1.450381679389313,5.358778625954199,3.106870229007634,0.34375,-0.16650390625,-1.12255859375
3,Driver-3,23,15,31,39,-1.419847328244275,7.793893129770993,1.122137404580153,0.373779296875,-0.03173828125,-1.029296875
3,Driver-3,23,15,31,39,4.977099236641221,0.2595419847328244,1.083969465648855,0.35498046875,-0.12451171875,-0.839599609375
3,Driver-3,23,15,31,40,1.580152671755725,1.603053435114504,1.778625954198473,0.354248046875,-0.212158203125,-0.9638671875
3,Driver-3,23,15,31,40,-7.618320610687022,-0.6030534351145038,-0.2137404580152672,0.087646484375,-0.03125,-0.9990234375
3,Driver-3,23,15,31,40,2.061068702290076,5.213740458015267,1.33587786259542,0.22021484375,-0.164794921875,-0.751220703125
3,Driver-3,23,15,31,41,0.5648854961832062,4.099236641221374,1.49618320610687,0.177978515625,-0.095703125,-1.0
3,Driver-3,23,15,31,41,-1.908396946564886,9.938931297709924,2.160305343511451,0.54443359375,-0.072265625,-0.84912109375
3,Driver-3,23,15,31,41,1.83969465648855,3.450381679389313,-0.6641221374045801,0.298583984375,-0.234130859375,-0.70751953125
3,Driver-3,23,15,31,42,-1.137404580152672,1.175572519083969,-0.2900763358778626,0.18017578125,-0.131591796875,-0.786376953125
3,Driver-3,23,15,31,42,-0.9923664122137404,2.160305343511451,0.3969465648854962,0.2353515625,-0.042724609375,-0.900146484375
3,Driver-3,23,15,31,42,0.9770992366412213,0.6641221374045801,-1.419847328244275,0.23046875,-0.181884765625,-0.955078125
3,Driver-3,24,15,31,7,-0.9083969465648855,4.022900763358779,0.9618320610687023,0.17529296875,-0.05126953125,-0.98681640625
3,Driver-3,24,15,31,7,-0.9847328244274809,4.122137404580153,1.022900763358779,0.182373046875,-0.042236328125,-0.999755859375
3,Driver-3,24,15,31,8,-0.9312977099236641,4.229007633587786,1.190839694656489,0.1796875,-0.061279296875,-1.006103515625
3,Driver-3,24,15,31,8,-0.5419847328244275,4.259541984732825,0.5190839694656488,0.1728515625,-0.0322265625,-0.9931640625
3,Driver-3,24,15,31,8,-1.022900763358779,3.679389312977099,1.038167938931298,0.17822265625,-0.0361328125,-0.971923828125
3,Driver-3,24,15,31,9,-0.9541984732824428,3.824427480916031,0.7404580152671756,0.177001953125,-0.0556640625,-0.985107421875
3,Driver-3,24,15,31,9,-0.7557251908396947,4.206106870229007,1.061068702290076,0.16748046875,-0.053955078125,-1.002197265625
3,Driver-3,24,15,31,9,-0.4503816793893129,4.297709923664122,0.8854961832061069,0.157470703125,-0.052001953125,-1.005859375
3,Driver-3,24,15,31,10,-1.022900763358779,4.122137404580153,0.8931297709923665,0.180908203125,-0.044189453125,-1.00634765625
3,Driver-3,24,15,31,10,-0.7175572519083969,4.015267175572519,0.732824427480916,0.17578125,-0.05712890625,-0.990234375
3,Driver-3,24,15,31,10,-0.6412213740458015,4.305343511450381,0.8549618320610687,0.1796875,-0.045166015625,-0.994384765625
3,Driver-3,24,15,31,11,-0.8015267175572519,4.145038167938932,0.6030534351145038,0.179443359375,-0.04931640625,-0.9853515625
3,Driver-3,24,15,31,11,-0.8015267175572519,4.175572519083969,1.091603053435114,0.1728515625,-0.048583984375,-0.99462890625
3,Driver-3,24,15,31,11,-0.2595419847328244,4.129770992366412,0.8854961832061069,0.177978515625,-0.057861328125,-0.97412109375
3,Driver-3,25,15,28,2,-0.9083969465648855,4.160305343511451,0.7633587786259542,0.1806640625,-0.08447265625,-0.99560546875
3,Driver-3,25,15,28,3,-0.5190839694656488,3.984732824427481,0.7251908396946565,0.24267578125,-0.0908203125,-0.99267578125
3,Driver-3,25,15,28,3,-0.4809160305343512,7.068702290076335,1.66412213740458,0.4306640625,-0.154052734375,-0.961181640625
3,Driver-3,25,15,28,3,-0.9618320610687023,4.381679389312978,0.9618320610687023,0.417236328125,-0.147705078125,-0.92724609375
3,Driver-3,25,15,28,4,0.1221374045801527,2.458015267175572,1.488549618320611,0.40234375,-0.126708984375,-1.013916015625
3,Driver-3,25,15,28,4,-0.6259541984732825,3.343511450381679,0.9312977099236641,0.46142578125,-0.15380859375,-0.979736328125
3,Driver-3,25,15,28,4,1.870229007633588,6.748091603053435,1.541984732824427,0.43994140625,-0.0751953125,-0.976318359375
3,Driver-3,25,15,28,5,-0.9083969465648855,5.106870229007634,0.4961832061068702,0.387939453125,-0.07568359375,-1.015380859375
3,Driver-3,25,15,28,5,-5.656488549618321,5.076335877862595,0.9923664122137404,0.451904296875,-0.165283203125,-1.056396484375
3,Driver-3,25,15,28,5,3.274809160305344,7.122137404580153,1.007633587786259,0.39453125,-0.094970703125,-0.984619140625
3,Driver-3,25,15,28,5,-2.312977099236641,3.312977099236641,-1.465648854961832,0.325927734375,-0.17236328125,-0.870849609375
3,Driver-3,25,15,28,6,0.1755725190839695,-2.328244274809161,-1.793893129770992,0.2802734375,-0.115966796875,-1.0078125
3,Driver-3,25,15,28,6,10.46564885496183,4.374045801526718,2.244274809160305,0.305419921875,-0.158447265625,-0.94580078125
3,Driver-3,25,15,28,6,-2.358778625954198,2.251908396946565,0.4122137404580153,0.151123046875,-0.11376953125,-0.85888671875
1,Driver-1,1,14,25,16,-0.9236641221374046,3.694656488549618,0.8244274809160306,0.16259765625,-0.086669921875,-0.969482421875
1,Driver-1,1,14,25,17,-0.9083969465648855,4.534351145038168,0.8320610687022901,0.17578125,-0.1005859375,-1.01318359375
1,Driver-1,1,14,25,17,0.7862595419847328,3.969465648854962,0.5877862595419847,0.32275390625,-0.140380859375,-0.91162109375
1,Driver-1,1,14,25,18,0.3358778625954199,4.564885496183206,-0.2519083969465649,0.480224609375,-0.226806640625,-0.936767578125
1,Driver-1,1,14,25,18,3.351145038167939,2.694656488549618,-0.1068702290076336,0.426025390625,-0.25390625,-0.9501953125
1,Driver-1,1,14,25,19,-1.50381679389313,3.183206106870229,-1.656488549618321,0.3837890625,-0.1416015625,-0.919677734375
1,Driver-1,1,14,25,19,1.358778625954199,8.725190839694656,-0.9465648854961832,0.40478515625,-0.25732421875,-0.862548828125
1,Driver-1,1,14,25,20,-1.083969465648855,4.106870229007634,-0.6259541984732825,0.346923828125,-0.106201171875,-0.969970703125
1,Driver-1,1,14,25,20,0.05343511450381679,5.083969465648855,-2.221374045801527,0.276611328125,-0.257568359375,-1.00830078125
1,Driver-1,2,14,26,27,-1.106870229007634,3.656488549618321,0.7786259541984732,0.158935546875,-0.111572265625,-0.971435546875
1,Driver-1,2,14,26,28,-0.9923664122137404,3.305343511450382,0.6946564885496184,0.17724609375,-0.100341796875,-1.002197265625
1,Driver-1,2,14,26,28,-0.8396946564885496,3.725190839694656,0.7404580152671756,0.18115234375,-0.095458984375,-0.980224609375
1,Driver-1,2,14,26,29,-0.1297709923664122,4.083969465648855,0.8778625954198473,0.306396484375,-0.16064453125,-0.94677734375
1,Driver-1,2,14,26,29,-1.358778625954199,5.564885496183206,0.1984732824427481,0.51220703125,-0.1865234375,-0.977783203125
1,Driver-1,2,14,26,30,1.282442748091603,0.4045801526717557,1.198473282442748,0.577392578125,-0.29736328125,-0.86083984375
1,Driver-1,2,14,26,30,-0.2366412213740458,0.732824427480916,1.450381679389313,0.34716796875,-0.072509765625,-1.05224609375
1,Driver-1,2,14,26,31,-0.8473282442748091,2.030534351145038,0.6946564885496184,0.490478515625,-0.109619140625,-0.966064453125
1,Driver-1,2,14,26,32,1.770992366412214,8.526717557251908,1.946564885496183,0.455322265625,-0.253173828125,-0.851318359375
1,Driver-1,3,14,27,0,-0.6106870229007634,4.450381679389313,0.816793893129771,0.157958984375,-0.0654296875,-1.016357421875
1,Driver-1,3,14,27,0,-0.7480916030534351,4.374045801526718,0.8091603053435115,0.15576171875,-0.082275390625,-0.987548828125
1,Driver-1,3,14,27,1,-0.5877862595419847,5.366412213740458,1.877862595419847,0.3564453125,-0.18603515625,-1.053466796875
1,Driver-1,3,14,27,1,-0.3893129770992366,2.526717557251908,0.3816793893129771,0.516845703125,-0.183349609375,-0.808349609375
1,Driver-1,3,14,27,2,1.320610687022901,9.213740458015268,1.83206106870229,0.6435546875,-0.2158203125,-1.069580078125
1,Driver-1,3,14,27,2,-3.709923664122138,5.793893129770993,-1.419847328244275,0.3046875,-0.197998046875,-1.033203125
1,Driver-1,3,14,27,3,-5.694656488549619,4.778625954198473,-0.01526717557251908,0.465087890625,-0.1669921875,-0.8388671875
1,Driver-1,3,14,27,4,1.916030534351145,4.374045801526718,-0.5267175572519084,0.257568359375,-0.132568359375,-0.9482421875
1,Driver-1,3,14,27,4,2.618320610687023,8.229007633587786,-1.312977099236641,0.0791015625,-0.00537109375,-0.870361328125
1,Driver-1,4,14,27,25,-0.5954198473282443,4.282442748091603,0.8625954198473282,0.18212890625,-0.104248046875,-0.986572265625
1,Driver-1,4,14,27,25,-0.7557251908396947,4.503816793893129,0.9541984732824428,0.222412109375,-0.087158203125,-0.990234375
1,Driver-1,4,14,27,26,0.4961832061068702,8.717557251908397,1.030534351145038,0.5126953125,-0.194580078125,-0.825927734375
1,Driver-1,4,14,27,27,-0.06870229007633588,2.870229007633588,1.931297709923664,0.456298828125,-0.17919921875,-0.9375
1,Driver-1,4,14,27,27,-2.488549618320611,6.648854961832061,1.045801526717557,0.556396484375,-0.1875,-0.981689453125
1,Driver-1,4,14,27,28,-0.2290076335877863,6.679389312977099,-0.7557251908396947,0.380615234375,-0.243408203125,-1.003173828125
1,Driver-1,4,14,27,28,-0.5725190839694656,4.908396946564886,0.916030534351145,0.455078125,-0.2421875,-0.96484375
1,Driver-1,4,14,27,29,1.580152671755725,0.648854961832061,-2.465648854961832,0.291748046875,-0.375244140625,-1.12451171875
1,Driver-1,4,14,27,30,1.053435114503817,7.091603053435114,1.061068702290076,0.242431640625,0.08056640625,-0.81005859375
1,Driver-1,5,14,28,2,-0.4045801526717557,4.068702290076335,0.9770992366412213,0.15869140625,-0.087890625,-1.02099609375
1,Driver-1,5,14,28,3,-0.4045801526717557,4.229007633587786,0.9007633587786259,0.156494140625,-0.088134765625,-0.9853515625
1,Driver-1,5,14,28,4,2.50381679389313,4.496183206106871,1.473282442748092,0.393798828125,-0.135009765625,-0.942138671875
1,Driver-1,5,14,28,4,-3.33587786259542,4.290076335877862,0.9847328244274809,0.4921875,-0.070068359375,-0.82470703125
1,Driver-1,5,14,28,5,-3.190839694656489,3.465648854961832,-1.358778625954199,0.489501953125,-0.2744140625,-1.021484375
1,Driver-1,5,14,28,5,-4.946564885496183,10.65648854961832,-0.2824427480916031,0.381103515625,-0.047119140625,-1.126220703125
1,Driver-1,5,14,28,6,-4.473282442748092,9.50381679389313,0.5114503816793893,0.517333984375,-0.245361328125,-0.778076171875
1,Driver-1,5,14,28,7,10.15267175572519,5.564885496183206,1.213740458015267,0.419921875,-0.119873046875,-1.042236328125
1,Driver-1,5,14,28,7,-0.9694656488549618,9.557251908396946,-0.6717557251908397,0.1689453125,-0.1552734375,-1.11474609375
1,Driver-1,6,14,28,42,-0.7099236641221374,5.045801526717558,0.6183206106870229,0.179443359375,-0.088623046875,-1.018798828125
1,Driver-1,6,14,28,43,-0.2137404580152672,4.221374045801527,0.8854961832061069,0.26123046875,-0.13232421875,-1.034912109375
1,Driver-1,6,14,28,43,1.091603053435114,5.549618320610687,0.4122137404580153,0.54931640625,-0.27587890625,-0.882080078125
1,Driver-1,6,14,28,44,-3.541984732824428,4.923664122137405,-1.213740458015267,0.6083984375,-0.192626953125,-0.916748046875
1,Driver-1,6,14,28,44,-1.633587786259542,7.190839694656488,-1.870229007633588,0.32861328125,-0.050048828125,-0.913818359375
1,Driver-1,6,14,28,45,0.5343511450381679,4.66412213740458,-2.122137404580153,0.378662109375,-0.06396484375,-0.934326171875
1,Driver-1,6,14,28,46,0.6106870229007634,3.038167938931298,1.511450381679389,0.549560546875,-0.17333984375,-1.087158203125
1,Driver-1,6,14,28,46,2.061068702290076,-2.801526717557252,-0.2137404580152672,0.1337890625,-0.078857421875,-1.2158203125
1,Driver-1,6,14,28,47,-1.877862595419847,0.2824427480916031,-1.381679389312977,0.194091796875,-0.178466796875,-1.083251953125
1,Driver-1,7,14,29,10,-0.4656488549618321,4.236641221374046,0.9465648854961832,0.15625,-0.0771484375,-1.005126953125
1,Driver-1,7,14,29,10,-0.6717557251908397,4.442748091603053,0.8320610687022901,0.171142578125,-0.06396484375,-1.011474609375
1,Driver-1,7,14,29,11,-0.8015267175572519,4.564885496183206,0.9465648854961832,0.20458984375,-0.065185546875,-1.049560546875
1,Driver-1,7,14,29,12,0.9465648854961832,6.389312977099237,0.8778625954198473,0.445556640625,-0.23095703125,-0.984375
1,Driver-1,7,14,29,12,-3.687022900763359,3.366412213740458,-1.870229007633588,0.4619140625,-0.17919921875,-0.924560546875
1,Driver-1,7,14,29,13,-0.2595419847328244,2.053435114503817,0.4809160305343512,0.4541015625,-0.16259765625,-0.880126953125
1,Driver-1,7,14,29,13,3.458015267175572,-0.2290076335877863,0.9847328244274809,0.400146484375,-0.27294921875,-1.01123046875
1,Driver-1,7,14,29,14,-4.648854961832061,7.435114503816794,3.702290076335878,0.55517578125,-0.3251953125,-1.104248046875
1,Driver-1,7,14,29,15,-5.442748091603053,4.725190839694656,0.5267175572519084,0.3037109375,-0.112060546875,-1.280517578125
1,Driver-1,8,14,29,48,-0.6183206106870229,4.33587786259542,1.267175572519084,0.19140625,-0.08642578125,-1.00634765625
1,Driver-1,8,14,29,49,-0.6412213740458015,4.557251908396947,0.7633587786259542,0.201416015625,-0.083984375,-1.0126953125
1,Driver-1,8,14,29,50,-0.3587786259541985,8.442748091603054,0.7633587786259542,0.282470703125,-0.061279296875,-0.979736328125
1,Driver-1,8,14,29,50,-2.885496183206107,2.297709923664122,-1.045801526717557,0.483154296875,-0.201904296875,-0.8583984375
1,Driver-1,8,14,29,51,-3.099236641221374,7.908396946564886,-0.9007633587786259,0.41259765625,-0.145263671875,-0.826416015625
1,Driver-1,8,14,29,52,2.740458015267175,-0.183206106870229,-2.190839694656489,0.38916015625,-0.033203125,-1.23828125
1,Driver-1,8,14,29,52,2.274809160305344,11.49618320610687,-0.7709923664122137,0.49365234375,-0.195556640625,-1.230712890625
1,Driver-1,8,14,29,53,-5.488549618320611,1.053435114503817,0.8549618320610687,0.381591796875,-0.2509765625,-0.8740234375
1,Driver-1,8,14,29,54,-1.961832061068702,7.053435114503817,0.7480916030534351,0.12744140625,-0.18017578125,-1.031982421875
1,Driver-1,9,14,30,20,-0.3587786259541985,4.709923664122138,0.6946564885496184,0.1796875,-0.08203125,-1.026611328125
1,Driver-1,9,14,30,21,-0.5419847328244275,4.396946564885496,1.038167938931298,0.14501953125,-0.091552734375,-1.0009765625
1,Driver-1,9,14,30,22,-3.587786259541985,9.045801526717558,0.04580152671755725,0.407958984375,-0.195556640625,-1.009033203125
1,Driver-1,9,14,30,23,1.748091603053435,4.526717557251908,0.3053435114503817,0.507080078125,-0.2685546875,-0.99267578125
1,Driver-1,9,14,30,23,0.5419847328244275,1.946564885496183,2.587786259541985,0.455810546875,-0.09521484375,-0.875244140625
1,Driver-1,9,14,30,24,-1.381679389312977,7.595419847328245,5.213740458015267,0.5419921875,-0.12353515625,-1.0546875
1,Driver-1,9,14,30,25,-7.374045801526718,11.57251908396947,1.488549618320611,0.34326171875,-0.166259765625,-1.00927734375
1,Driver-1,9,14,30,25,-1.679389312977099,5.946564885496183,5.786259541984733,0.1220703125,-0.03369140625,-1.16650390625
1,Driver-1,9,14,30,26,-4.030534351145038,9.396946564885496,4.206106870229007,0.103759765625,-0.050537109375,-1.18408203125
1,Driver-1,10,14,30,48,-0.7709923664122137,5.106870229007634,-0.3511450381679389,0.16845703125,-0.0732421875,-0.992431640625
1,Driver-1,10,14,30,49,-0.3282442748091603,4.786259541984733,0.7938931297709924,0.149169921875,-0.078125,-1.01806640625
1,Driver-1,10,14,30,50,1.679389312977099,5.534351145038168,1.763358778625954,0.55029296875,-0.193603515625,-0.88916015625
